2.038649224548339844e+05
1.951104527893066406e+05
1.872444764480590820e+05
1.801935805282592773e+05
1.739093681182861328e+05
1.680717168045043945e+05
1.630202295532226562e+05
1.585992513809204102e+05
1.548389352188110352e+05
1.514026655197143555e+05
1.478244965362548828e+05
1.445202276535034180e+05
1.415858449935913086e+05
1.390569343032836914e+05
1.364185965347290039e+05
1.341958722686767578e+05
1.317651500778198242e+05
1.295780335998535156e+05
1.274311144409179688e+05
1.255172523803710938e+05
1.235325585937500000e+05
1.216274484252929688e+05
1.199765703659057617e+05
1.182697344970703125e+05
1.167127679901123047e+05
1.149836619377136230e+05
1.137196104888916016e+05
1.120055020408630371e+05
1.107032129554748535e+05
1.094188611831665039e+05
1.082139323425292969e+05
1.068567190513610840e+05
1.058390016136169434e+05
1.043425650596618652e+05
1.033627831802368164e+05
1.023409481925964355e+05
1.013769359931945801e+05
1.003365727996826172e+05
9.924768041229248047e+04
9.834905292892456055e+04
9.741106492233276367e+04
9.641597953033447266e+04
9.546360536956787109e+04
9.469576048278808594e+04
9.370529638671875000e+04
9.291864741897583008e+04
9.216019495391845703e+04
9.129509518814086914e+04
9.042254697799682617e+04
8.979590682220458984e+04
8.907695680999755859e+04
8.830404436111450195e+04
8.765544616317749023e+04
8.687964464569091797e+04
8.621786712265014648e+04
8.560273916625976562e+04
8.484221799087524414e+04
8.421431381607055664e+04
8.362520999526977539e+04
8.294618131637573242e+04
8.230821687698364258e+04
8.171490090179443359e+04
8.118847310638427734e+04
8.049089822387695312e+04
7.991963384246826172e+04
7.931395046234130859e+04
7.898291320037841797e+04
7.818994856643676758e+04
7.777275400924682617e+04
7.727005011749267578e+04
7.674568835449218750e+04
7.619800149917602539e+04
7.572148195266723633e+04
7.518677258300781250e+04
7.483513020324707031e+04
7.445170701980590820e+04
7.391697134017944336e+04
7.354443089675903320e+04
7.297771900558471680e+04
7.255943693161010742e+04
7.222221984100341797e+04
7.157195246505737305e+04
7.118791761016845703e+04
7.072457305908203125e+04
7.044542935562133789e+04
7.016434629821777344e+04
6.951066722488403320e+04
6.919905941390991211e+04
6.894530455398559570e+04
6.846410937500000000e+04
6.815247020721435547e+04
6.774279859924316406e+04
6.731908717346191406e+04
6.698373911285400391e+04
6.646747381210327148e+04
6.628316611480712891e+04
6.584391212081909180e+04
6.562625646209716797e+04
6.535929270935058594e+04
6.494662985229492188e+04
6.455376973724365234e+04
6.423745840835571289e+04
6.396805305862426758e+04
6.367603099822998047e+04
6.331764841842651367e+04
6.300370140457153320e+04
6.276015357208251953e+04
6.236486111450195312e+04
6.212113714599609375e+04
6.183867659378051758e+04
6.155105951881408691e+04
6.124147654342651367e+04
6.103048976325988770e+04
6.074133605384826660e+04
6.046037168312072754e+04
6.018776251220703125e+04
5.994268447113037109e+04
5.974985505485534668e+04
5.952026263046264648e+04
5.907496528625488281e+04
5.884888987350463867e+04
5.862864826965332031e+04
5.834274895095825195e+04
5.799079876708984375e+04
5.794624692726135254e+04
5.761363444709777832e+04
5.741343522644042969e+04
5.714442969703674316e+04
5.694173951148986816e+04
5.666920095825195312e+04
5.648722899055480957e+04
5.623011760902404785e+04
5.593004458999633789e+04
5.574256566619873047e+04
5.548016637992858887e+04
5.529018823814392090e+04
5.511793718338012695e+04
5.490147882843017578e+04
5.473486992835998535e+04
5.451530151939392090e+04
5.425702390480041504e+04
5.413554593658447266e+04
5.391477586174011230e+04
5.374746483039855957e+04
5.343254407501220703e+04
5.330649901771545410e+04
5.316008095359802246e+04
5.288107821464538574e+04
5.262371647453308105e+04
5.256782345008850098e+04
